"book_id"	"title"	"author"	"description"	"genres"	"first_publish_year"	"editions"	"num_pages"	"cover_m"	"cover_l"	"average_rating"	"rating_count"	"id_goodreads"	"id_amazon"
"OL8193478W"	"Oliver Twist"	"Charles Dickens"	"Oliver Twist; or, The Parish Boy's Progress, is the second novel by English author Charles Dickens. It was originally published as a serial from 1837 to 1839, and as a three-volume book in 1838. The story follows the titular orphan, who, after being raised in a workhouse, escapes to London, where he meets a gang of juvenile pickpockets led by the elderly criminal Fagin, discovers the secrets of his parentage, and reconnects with his remaining family.  Oliver Twist unromantically portrays the sordid lives of criminals, and exposes the cruel treatment of the many orphans in London in the mid-19th century.[2] The alternative title, The Parish Boy's Progress, alludes to Bunyan's The Pilgrim's Progress, as well as the 18th-century caricature series by painter William Hogarth, A Rake's Progress and A Harlot's Progress.  In an early example of the social novel, Dickens satirises child labour, domestic violence, the recruitment of children as criminals, and the presence of street children. The novel may have been inspired by the story of Robert Blincoe, an orphan whose account of working as a child labourer in a cotton mill was widely read in the 1830s. It is likely that Dickens's own experiences as a youth contributed as well, considering he spent two years of his life in the workhouse at the age of 12 and subsequently, missed out on some of his education."	"['Historical fiction', 'Pr4567.a2 k35 1993', 'Large type books', '823/.8', 'Sources', 'Poverty', 'History', 'Young adult', 'Pickpockets', 'Orphans--fiction', 'Juvenile fiction', 'serials', '1812-1870', 'Novels', 'Social conditions', 'Boys--fiction', 'Children', 'Thieves', 'Missing persons', 'Kidnapping victims', 'London (england)', 'Twist', 'Kidnapping', 'London (England) -- Social conditions -- 19th century -- Juvenile drama', 'Kidnap victims', 'Dickens', 'Manners and customs', 'street children', 'Enfants pauvres', \"\"Children's fiction\"\", 'Social life', 'Robbers and outlaws', 'Criminals--fiction', \"\"Children's stories\"\", 'Brigands and robbers', 'Criticism and interpretation', 'YA', 'Literature and fiction', 'British and irish fiction (fictional works by one author)', 'Social life and customs', 'fiction', 'domestic violence', 'British fiction', 'Fiction', 'Criminals', 'English language', 'Coming of age', 'English fiction', \"\"Children's plays\"\", 'fiction classics', 'child labour', 'Boys', 'Identity (Psychology)', 'Classic', 'Orphans -- Juvenile drama', 'English literature', 'Manuels pour allophones', 'Kidnapping victims--fiction', \"\"Victimes d'enlèvement\"\", 'Poor', 'Readers', 'coming of age', 'Victims', 'Stories', 'charles', 'Bildungsromans', 'Criminels', 'Orphans', 'Street life', 'Customs', 'oliver', 'Vie dans la rue', 'Literature', 'Crime', 'workhouses', 'Poor children', 'English']"	"1838"	1402	415	"https://covers.openlibrary.org/b/id/13300802-M.jpg"	"https://covers.openlibrary.org/b/id/13300802-L.jpg"	3.97	59	"124930103"	"B001G8MCPG"
"OL2715098W"	"The Dark Is Rising (Dark is Rising #2)"	"Susan Cooper"	"On his eleventh birthday Will Stanton discovers that he is the last of the Old Ones, destined to seek the six magical Signs that will enabee the Old Ones to triumph over the evil forces of the Dark."	"['Reading (Secondary)', 'Reading materials', 'Large type books', 'Bien y mal', 'Novela fantástica', 'fiction', 'Good and evil', 'Magic', 'Spanish language', 'Fiction', 'Stanton', 'Space and time', 'Cornwall (england : county)', 'Newbery Honor', 'Fantasy', 'Juvenile fiction', 'Novela juvenil', 'Will Stanton (Fictitious character)', \"\"Children's fiction\"\", 'Siblings', 'will (fictitious character)', 'Brothers and sisters', 'Children: Grades 2-3', 'England', 'Fantasy fiction', \"\"Children's stories\"\"]"	"1972"	48	256	"https://covers.openlibrary.org/b/id/437153-M.jpg"	"https://covers.openlibrary.org/b/id/437153-L.jpg"	3.88	17	"2194856"	NA
"OL83573W"	"Star Wars - Thrawn Trilogy - Dark Force Rising"	"Timothy Zahn"	"The dying Empire's most cunning and ruthless warlord--Grand Admiral Thrawn--has taken command of the remnants of the Imperial fleet and launched a massive campaign aimed at the New Republic's destruction. With the aid of unimaginable weapons long hidden away by the Emperor on a backwater planet, Thrawn plans to turn the tide of battle, overwhelm the New Republic, and impose his iron rule throughout the galaxy. Meanwhile, Han and Lando Calrissian race against time to find proof of treason inside the highest Republican Council--only to discover instead a ghostly fleet of warships that could bring doom to their friends and victory to their enemies. Yet most dangerous of all is a new Dark Jedi, risen from the ashes of a shrouded past, consumed by bitterness... and scheming to corrupt Luke Skywalker to the Dark Side."	"['Calrissian', 'Solo', 'fiction', 'American literature', 'Fiction', 'Luke Skywalker (Fictitious character)', 'action & adventure', 'lando (fictitious character)', 'Jade', 'collectionID:swNRa', 'Han Solo (Fictitious character)', 'Leia', 'han (fictitious character)', 'Princess Leia (Fictitious character)', 'Skywalker', 'mara (fictitious character)', 'Science fiction', 'star wars', 'luke (fictitious character)', 'science fiction', 'princess (fictitious character)']"	"1992"	24	439	"https://covers.openlibrary.org/b/id/538385-M.jpg"	"https://covers.openlibrary.org/b/id/538385-L.jpg"	4.31	16	"1172975"	NA
"OL894247W"	"Over Sea, Under Stone (The Dark Is Rising #1)"	"Susan Cooper"	"On holiday in Cornwall, the three Drew children discover an ancient map in the attic of the house that they are staying in. They know immediately that it is special. It is even more than that -- the key to finding a grail, a source of power to fight the forces of evil known as the Dark. And in searching for it themselves, the Drews put their very lives in peril.  This is the first volume of Susan Cooper's brilliant and absorbing fantasy sequence known as The Dark Is Rising."	"['Hermanos', 'Mystery and detective stories', 'Large type books', 'Novela fantástica', 'Buried treasure', 'fiction', 'Good and evil', 'Magic', 'Cornwall (England : County )', 'Fiction', 'Stanton', 'Cornwall (england : county)', 'Adventure stories', 'Fantasy', 'Juvenile fiction', 'Archaeology', 'Cornwall (England)', \"\"Children's fiction\"\", 'Ficción juvenil', 'Siblings', 'will (fictitious character)', 'Brothers and sisters', 'Fantasy fiction']"	"1965"	44	252	"https://covers.openlibrary.org/b/id/436197-M.jpg"	"https://covers.openlibrary.org/b/id/436197-L.jpg"	3.29	17	"1669345"	NA
"OL894246W"	"The Grey King (The Dark is Rising #4)"	"Susan Cooper"	"With the final battle between the Light and the Dark soon approaching, Will sets out on a quest to call for aid. Hidden within the Welsh hills is a magical harp that he must use to wake the Sleepers -- six noble riders who have slept for centuries.  But an illness has robbed Will of nearly all his knowledge of the Old Ones, and he is left only with a broken riddle to guide him in his task. As Will travels blindly through the hills, his journey will bring him face-to-face with the most powerful Lord of the Dark -- the Grey King. The King holds the harp and Sleepers within his lands, and there has yet to be a force strong enough to tear them from his grasp..."	"['JUVENILE FICTION / Legends', 'Newbery Medal', 'Fables / Arthurian', 'Myths', 'JUVENILE FICTION / Action & Adventure', 'Large type books', 'fiction', 'Good and evil', 'Magic', 'Harp', 'Fiction', 'Stanton', 'Space and time', 'Fantasy', 'Juvenile fiction', 'Will Stanton (Fictitious character)', \"\"Children's fiction\"\", 'King Arthur', 'will (fictitious character)', 'Wales', 'Battles', 'Fantasy fiction', 'JUVENILE FICTION / Fantasy & Magic', \"\"Children's stories\"\"]"	"1975"	31	200	"https://covers.openlibrary.org/b/id/433450-M.jpg"	"https://covers.openlibrary.org/b/id/433450-L.jpg"	3.93	14	"2027161"	NA
"OL472165W"	"Peril at End House"	"Agatha Christie"	"E-book exclusive extras:1) Christie biographer Charles Osborne's essay on Peril at End House;2) \"\"The Poirots\"\": the complete guide to all the cases of the great Belgian detective.Nick is an unusual name for a pretty young woman. And Nick Buckley has been leading an unusual life of late. First, on a treacherous Cornish hillside, the brakes on her car fail. Then, on a coastal path, a falling boulder misses her by inches. Safe in bed, she is almost crushed by a painting. Upon discovering a bullet hole in Nick’s sun hat, Hercule Poirot (who had come to Cornwall for a simple holiday with his friend Captain Hastings) decides that the girl needs his protection. At the same time, he begins to unravel the mystery of a murder that hasn't been committed. Yet.Times Literary Supplement: 'Ingenious.'"	"['London (england)', 'traditional', 'English Detective and mystery stories', 'Poirot', 'Fiction', 'Captain Hastings (Fictitious character)', 'general', 'Mystery', 'English language', 'hercule (fictitious character)', 'mystery & detective', 'England', 'Hercule Poirot (Fictitious character)', 'English literature', 'Detective and mystery stories', 'fiction', 'Private investigators']"	"1932"	107	223	"https://covers.openlibrary.org/b/id/12996556-M.jpg"	"https://covers.openlibrary.org/b/id/12996556-L.jpg"	4.09	11	"16424"	"0008262322"
"OL15207978W"	"Divina Commedia"	"Dante Alighieri"	"Belonging in the immortal company of the great works of literature, Dante Alighieri’s poetic masterpiece, *The Divine Comedy* (Italian: *Divina Commedia),* is a moving human drama, an unforgettable visionary journey through the infinite torment of Hell, up the arduous slopes of Purgatory, and on to the glorious realm of Paradise—the sphere of universal harmony and eternal salvation."	"['', 'Religion', 'Christianity', 'redemption', 'Dante alighieri', 'Criticism and interpretation', 'Translations from Italian', 'General', 'faith', 'allegory', 'Church and state', 'Pq4302 .f70 vol. 3', 'Literary collections / continental european', 'Latin poetry', 'Poetry & poets: classical', 'Italian literature', 'Poetics', '1265-1321', 'Great books of the Western world', 'Pq4315 .d87 1996', 'Heaven', 'Translations from italian', 'Iconography', 'History', 'religion', 'Fiction', 'Heaven--poetry', 'Politics and government', 'Early works to 1800', 'Poetry (poetic works by one author)', 'Translations into English', 'Rime', 'Divina commedia (Dante Alighieri)', 'translations into english', 'Church and State', 'Hell', 'Italian Poetry', 'Italian language', '851/.1', 'Faith', 'Pq4305', 'Literary Collections / Continental European', 'general', 'Literature', 'christianity', 'Great books of the western world', 'Future life', 'Divina commedia', 'Open Library Staff Picks', 'humorous', 'Romance literature', 'Politics and Government', 'Literary collections', 'Textual Criticism', 'Italian Narrative poetry', 'Versification', 'Redemption', 'Italian poetry', 'Pictorial works', 'early & medieval', 'Italian', 'Allegory', 'Divina commedia (dante alighieri)', 'Poetry', 'Continental european fiction (fictional works by one author)', 'Pq4315 .c5 2003', 'Dante Alighieri', 'Purgatory', 'Paradise', 'Dialects']"	"1484"	709	491	"https://covers.openlibrary.org/b/id/5601773-M.jpg"	"https://covers.openlibrary.org/b/id/5601773-L.jpg"	3.83	24	"2254813"	NA
"OL7924199W"	"The Shadow Rising"	"Robert Jordan"	"The Wheel of Time turns and Ages come and go, leaving memories that become legend. Legend fades to myth, and even myth is long forgotten when the Age that gave it birth returns again. In the Third Age, an Age of Prophecy, the World and Time themselves hang in the balance. What was, what will be, and what is, may yet fall under the Shadow. The seals of Shayol Ghul are weak now, and the Dark One reaches out. The Shadow is rising to cover humankind. In Tar Valon, Min sees portents of hideous doom. Will the White Tower itself be broken? In the Two Rivers, the Whitecloaks ride in pursuit of a man with golden eyes, and in pursuit of the Dragon Reborn. In Cantorin, among the Sea Folk, High Lady Suroth plans the return of the Seanchan armies to the mainland. In the Stone of Tear, the Lord Dragon considers his next move. It will be something no one expects, not the Black Ajah, not Tairen nobles, not Aes Sedai, not Egwene or Elayne or Nynaeve. Against the Shadow rising stands the Dragon Reborn..."	"['American Fantasy fiction', 'Fiction', 'general', 'Literature and fiction', 'American literature', \"\"Rand al'thor (fictitious character)\"\", 'Fantasy fiction', \"\"Rand Al'Thor (Fictitious character)\"\", 'fantasy', 'epic', 'fiction', 'Good and evil', 'Fantastic fiction']"	"1992"	33	984	"https://covers.openlibrary.org/b/id/603240-M.jpg"	"https://covers.openlibrary.org/b/id/603240-L.jpg"	4.15	68	"1111621"	NA
"OL17262607W"	"The land of stories : the enchantress returns"	"Chris Colfer"	"Alex and Conner Bailey have not been back to the magical Land of Stories since their adventures in The Wishing Spell ended. But one night, they learn the famed Enchantress has kidnapped their mother! Against the will of their grandmother, the twins must find their own way into. The Land of Stories is no longer the joyful world Alex and Conner Bailey remember from their Wishing Spell adventure: The evil Enchantress, who cursed Sleeping Beauty, is back with a vengeance, and the fairy-tale world lives in fear. When the Enchantress’s evil reach extends even to Alex and Conner’s world—and their mother is kidnapped!—they must defy their grandmother’s orders and find their own way into the Land of Stories to rescue her."	"['Humorous Stories', 'Fantasy & Magic', '21st century', 'nyt:childrens-middle-grade=2013-08-25', 'fiction', 'American literature', 'Family', 'Magic', 'Fiction', 'Characters in literature', 'Action & Adventure', 'Twins', 'history and criticism', 'Fantasy', 'Juvenile fiction', \"\"Children's fiction\"\", 'Siblings', 'Characters and characteristics in literature', 'Adventure and adventurers', 'Conner Bailey (Fictitious character)', 'Brothers and sisters', 'New York Times bestseller', 'Alex Bailey (Fictitious character)', \"\"Youths' writings\"\", 'Fantasy fiction', 'Fairy tales', 'Fairy Tales & Folklore']"	"2012"	16	464	"https://covers.openlibrary.org/b/id/7905224-M.jpg"	"https://covers.openlibrary.org/b/id/7905224-L.jpg"	4.71	24	NA	"0316201553"
"OL2021953W"	"The Merry Adventures of Robin Hood of Great Renown in Nottinghamshire"	"Howard Pyle"	"**The Merry Adventures of Robin Hood of Great Renown in Nottinghamshire** is an 1883 novel by the American illustrator and writer Howard Pyle. Pyle compiled the traditional Robin Hood ballads as a series of episodes of a coherent narrative. For his characters' dialog, Pyle adapted the late Middle English of the ballads into a dialect suitable for children. The novel is notable for taking the subject of Robin Hood, which had been increasingly popular through the 19th century, in a new direction that influenced later writers, artists, and filmmakers through the next century.  (Source: [Wikipedia](https://en.wikipedia.org/wiki/The_Merry_Adventures_of_Robin_Hood))"	"['great britain', 'Banking law', 'JUVENILE FICTION / Classics', 'Robin Hood (Legendary character)', 'Children: Grades 3-4', 'fiction', 'Fiction', 'Folklore in literature', 'action & adventure', 'JUVENILE FICTION / Action & Adventure / General', 'Historical Fiction', 'Juvenile fiction', 'england', 'Lengua inglesa', 'general', 'Literature', 'Folklore', 'Légendes', \"\"Children's fiction\"\", 'Robin Hood (Personnage légendaire)', 'Robin hood (legendary character)', 'historical', 'Adventure and adventurers', 'juvenile literature', 'Legends', 'Lecturas', 'England', 'Classic Literature', 'Juvenile literature', 'Robin Hood']"	"1883"	367	296	"https://covers.openlibrary.org/b/id/5913135-M.jpg"	"https://covers.openlibrary.org/b/id/5913135-L.jpg"	4.18	11	"343063"	"B004LJAU7E"
